paper_id,paper_section,version,subject_raw,subject_code,subject_trend_only,object_raw,object_code,rel_raw,rel_exists,rel_direction,rel_valence,rel_conditionality_raw,rel_conditionality_code,rel_uncertainty_raw,rel_uncertainty_code,rel_exists_note,effect_raw,effect_metric,effect_magnitude,effect_error_metric,effect_error_magnitude,source_locus,source_citation_raw,method_raw,method_type,causal_inference_level,geographic_scope_raw,geographic_scope_code,temporal_scope_raw,temporal_scope_code,population_raw,population_code
asner2016,Introduction,v0.2.0-alpha,"miner ogranization",mining_lobbies,No,"enforcement",enforcement_and_other_barriers_to_entry,"Fourth, social and economic pressure to prospect for gold has led to increased organization among miners, supported by local and regional political leaders, which has protected miner activities (Fraser 2009).",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Introduction,v0.2.0-alpha,"enforcement",enforcement_and_other_barriers_to_entry,No,"gold mining",gold_mining,"In response to forest losses and associated social and economic problems, the Peruvian government repeatedly carried out operations around the region to remove miners and destroy their equipment (Defensoría_del_Pueblo 2014, Gardner 2012).",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Introduction,v0.2.0-alpha,"legal regulation",legal_regulation,No,"enforcement",enforcement_and_other_barriers_to_entry,"The government also announced numerous legal decrees in 2012 that set in motion actions to regulate the importation and trafficking of gold mining supplies including mercury and fuel (Peru 2012a, Peru 2012b, Peru 2012c, Peru 2012d, Peru 2012e, Peru 2012f, Peru 2012g, Peru 2012h, Peru 2012i).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Results,v0.2.0-alpha,"gold mining",gold_mining,No,"deforestation",deforestation_and_forest_degradation,"The maps of gold mining activities revealed extensive and temporally progressive forest loss throughout the region (figure 1).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Results,v0.2.0-alpha,"gold mining",gold_mining,No,"protected area encroachment",protected_areas,"Critically, however, the protected area underwent a 37% increase in mining-related forest loss since 2012, at a 4 year average rate of 51+12 ha yr−1. As of October 2016, a total of 521 ha of forest have been lost to gold mining within the Reserve.",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Results,v0.2.0-alpha,"protected area encroachment",protected_areas,No,"deforestation",deforestation_and_forest_degradation,"Critically, however, the protected area underwent a 37% increase in mining-related forest loss since 2012, at a 4 year average rate of 51+12 ha yr−1. As of October 2016, a total of 521 ha of forest have been lost to gold mining within the Reserve.",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Discussion,v0.2.0-alpha,"mine creation",gold_mining,No,"deforestation",deforestation_and_forest_degradation,"Informal gold mining removes all forest species and the organic soil horizons underlying them (Malm 1998, Swenson et al 2011), and it leads to waters polluted by mercury-laden sediment, both within mining sites and suspended in rivers downstream (Limbong et al 2003).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Discussion,v0.2.0-alpha,"gold mining",gold_mining,No,"soil excavation",soil_excavation_and_erosion,"Informal gold mining removes all forest species and the organic soil horizons underlying them (Malm 1998, Swenson et al 2011), and it leads to waters polluted by mercury-laden sediment, both within mining sites and suspended in rivers downstream (Limbong et al 2003).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Discussion,v0.2.0-alpha,"mercury use",mercury_use,No,"water pollution with mercury-laden sediment",aquatic_mercury_pollution,"Informal gold mining removes all forest species and the organic soil horizons underlying them (Malm 1998, Swenson et al 2011), and it leads to waters polluted by mercury-laden sediment, both within mining sites and suspended in rivers downstream (Limbong et al 2003).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Aquatic ecosystem
asner2016,Discussion,v0.2.0-alpha,"miner ogranization",miner_organization,No,"enforcement",enforcement_and_other_barriers_to_entry,"Based on Law No. 29815, a series of measures issued by the government in 2012 established illegal mining offenses, and initiated the fight against money laundering and other crimes related to illegal mining (Peru 2012a, Peru 2012g, Peru 2012h). Interdictions were also established to enhance control of illegal mining (Peru 2012i). A national strategy for the interdiction for illegal mining has as its main goal to prioritize interdiction zones, among which is the buffer zone of the Tambopata National Reserve. Additionally, the 2012 legal measures included the control of the distribution, transport and commercialization of chemical inputs and equipment used for gold mining, especially mercury, potassium cyanide and sodium cyanide that damages human health and the environment (Peru 2012d, Peru 2012e). However, despite the interdictions that are said to have eradicated 90% of miners in the buffer zone in 2012–2013, which was apparent in our mapping results (figures 3 and 4(b)), a fast recovery of capacity by the miners to return to or look for new mining areas including the Tambopata",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Discussion,v0.2.0-alpha,"enforcement",enforcement_and_other_barriers_to_entry,No,"mining operation",gold_mining,"Based on Law No. 29815, a series of measures issued by the government in 2012 established illegal mining offenses, and initiated the fight against money laundering and other crimes related to illegal mining (Peru 2012a, Peru 2012g, Peru 2012h). Interdictions were also established to enhance control of illegal mining (Peru 2012i). A national strategy for the interdiction for illegal mining has as its main goal to prioritize interdiction zones, among which is the buffer zone of the Tambopata National Reserve. Additionally, the 2012 legal measures included the control of the distribution, transport and commercialization of chemical inputs and equipment used for gold mining, especially mercury, potassium cyanide and sodium cyanide that damages human health and the environment (Peru 2012d, Peru 2012e). However, despite the interdictions that are said to have eradicated 90% of miners in the buffer zone in 2012–2013, which was apparent in our mapping results (figures 3 and 4(b)), a fast recovery of capacity by the miners to return to or look for new mining areas including the Tambopata",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"But the enforcement effect is fleeting; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Discussion,v0.2.0-alpha,"higher gold prices",gold_prices,No,"gold mining",gold_mining,"Given the limited length of the timeseries thus far, we found it difficult to assess causality behind the inter-annual fluctuations in gold mining expansion. However, reported gold market prices are correlated with mining rates on interannual timescales (R2 = 0.43; p < 0.05).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"Correlational; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Discussion,v0.2.0-alpha,"gold mining",soil_excavation_and_erosion,No,"long-term degradation",barren_land,"There are also no known examples of large-scale restoration successes on previously mined landscapes (Román-Dañobeytia et al 2015).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"Note lack of restoration success; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Discussion,v0.2.0-alpha,"informality",informality,No,"enforcement",enforcement_and_other_barriers_to_entry,"The problem with the enforcement of anti-mining laws rests in the clandestine and nomadic nature of gold mining activities.",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Possible,"Maybe should be coded as 'enforcement efficacy' not 'enforcement'?; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
castilhos2006,Abstract,v0.2.0-alpha,"gold mining",gold_mining,No,"mercury use",mercury_use,"This study investigates the effects on fish and assesses human health hazards from mercury released in two gold mining areas in Indonesia: Tatelu (North Sulawesi Province) and Galangan (Katingan District, Central Kalimatan Province). In Tatelu, 154 fish specimens of 10 freshwater species were collected, as well as five marine species from the fish market. The mean concentration of total mercury in muscles of freshwater fish from this area was 0.58 ± 0.44 μg/g, with more than 45% of fish having Hg levels above the WHO guideline for human consumption of 0.5 μg/g. In Galangan, where 263 fish specimens of 25 species were collected, the total mercury in muscles averaged 0.25 ± 0.69 μg/g.",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Possible,"Inferring the steps here; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Abstract,v0.2.0-alpha,"mercury use",mercury_use,No,"mecrury pollution",aquatic_mercury_pollution,"This study investigates the effects on fish and assesses human health hazards from mercury released in two gold mining areas in Indonesia: Tatelu (North Sulawesi Province) and Galangan (Katingan District, Central Kalimatan Province). In Tatelu, 154 fish specimens of 10 freshwater species were collected, as well as five marine species from the fish market. The mean concentration of total mercury in muscles of freshwater fish from this area was 0.58 ± 0.44 μg/g, with more than 45% of fish having Hg levels above the WHO guideline for human consumption of 0.5 μg/g. In Galangan, where 263 fish specimens of 25 species were collected, the total mercury in muscles averaged 0.25 ± 0.69 μg/g.",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Abstract,v0.2.0-alpha,"mercury pollution",aquatic_mercury_pollution,No,"mercury bio-accumulation in fish",mercury_bio_accumulation,"This study investigates the effects on fish and assesses human health hazards from mercury released in two gold mining areas in Indonesia: Tatelu (North Sulawesi Province) and Galangan (Katingan District, Central Kalimatan Province). In Tatelu, 154 fish specimens of 10 freshwater species were collected, as well as five marine species from the fish market. The mean concentration of total mercury in muscles of freshwater fish from this area was 0.58 ± 0.44 μg/g, with more than 45% of fish having Hg levels above the WHO guideline for human consumption of 0.5 μg/g. In Galangan, where 263 fish specimens of 25 species were collected, the total mercury in muscles averaged 0.25 ± 0.69 μg/g.",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Abstract,v0.2.0-alpha,"mercury bio-accumulation in fish",mercury_bio_accumulation,No,"mercury bio-accumulation in fish",human_health,"By using the single-compartment model to estimate mercury levels in blood and hair from daily intake dose, sub-area P4 showed the highest levels, higher than the upper limit guideline for pregnant women, but still lower than threshold levels associated with observed clinical effects.",Yes,Subject→Object,Negative,"Mining company concession",Population-specific,,Probable,"Note, mercury accumulation enough to exceed guidelines for pregnant women, but not enough to hospitalize people; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Introduction,v0.2.0-alpha,"dry season",dry_season,No,"gold mining",miner_influx,"Traditionally, the 150,000 inhabitants have relied on coconut, clove and nutmeg plantations, as well as fish farming. In 2003, when this study was initiated, there were 10,000 artisanal gold miners working the Talawaan river, a number that swells during the dry season (Limbong et al., 2003).",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"Site specific information about dry season / wet season dynamics; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Introduction,v0.2.0-alpha,"gold mining",gold_mining,No,"amalgamation + cyanidation",mercury_use,"There are some 400 gold processing units in the area which produce roughly 300 kg Au/year by using amalgamation followed by cyanidation, releasing an estimated 20–30 tonnes Hg/year.",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Introduction,v0.2.0-alpha,"amalgamation + cyanidation",mercury_use,No,"mercury pollution",atmospheric_mercury_pollution,"There are some 400 gold processing units in the area which produce roughly 300 kg Au/year by using amalgamation followed by cyanidation, releasing an estimated 20–30 tonnes Hg/year.",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Introduction,v0.2.0-alpha,"amalgalm burning",mercury_use,No,"atmospheric mercury pollution",atmospheric_mercury_pollution,"Mercury excess is recovered in a plastic bowl followed by manual filtering of the amalgam in a piece of canvas. The resulting amalgam is retorted or simply burned in open air. Martens (2000) visited 133 milling operations in the Tatelu region and estimated an average of 15 kg/month/milling unit of mercury lost to the environment, reaching up to 72 tonnes Hg/year. A unit with 12 mills recovers 4–6 g of gold per cycle (0.3–0.5 g Au/mill). Millers operate 8 h/day, 6 days a week (Veiga, 2003).",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Introduction,v0.2.0-alpha,"amalgalm burning",mercury_use,No,"contaminated amalgamation wastes",mercury_contaminated_tailings,"This entire process generates amalgamation wastes highly contaminated with finely dispersed Hg droplets.",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Introduction,v0.2.0-alpha,"cyanidation",cyanide_use,No,"bioavailability of hg in aquatic systems",cyanide_pollution,"Exacerbating the situation, miners also use cyanide to recover residual gold from these contaminated wastes—a procedure believed to increase the bioavailability of Hg in aquatic systems.  Gunson and Veiga (2004) investigated the effects of leaching Hg-contaminated tailings through cyanidation and have observed that cyanidation tailings presents less Hg than the original amalgamation tailings, while a large portion of the Hg is water-soluble and much more bioavailable than metallic mercury.",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
castilhos2006,Introduction,v0.2.0-alpha,"amalgamation",mercury_use,No,"water pollution of domestic water sources",aquatic_mercury_pollution,"The concentrate is manually amalgamated in flooded open pits beside miners' homes. Miners use 1–2 kg of mercury to amalgamate 5–10 kg of concentrate (Veiga, 2003). The water from these pools is used for domestic purposes.",Yes,Subject→Object,Positive,"Mining company concession",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cross-sectional fish + sediment + human-hair mercury sampling at ASGM site",Observation,Association,"Indonesia, Talawanan watershed, North Sulawesi",Country,"2003-2004 sampling",snapshot,"Indonesia, Talawanan watershed, North Sulawesi; Mining company concession",Aquatic ecosystem
