paper_id,paper_section,version,subject_raw,subject_code,subject_trend_only,object_raw,object_code,rel_raw,rel_exists,rel_direction,rel_valence,rel_conditionality_raw,rel_conditionality_code,rel_uncertainty_raw,rel_uncertainty_code,rel_exists_note,effect_raw,effect_metric,effect_magnitude,effect_error_metric,effect_error_magnitude,source_locus,source_citation_raw,method_raw,method_type,causal_inference_level,geographic_scope_raw,geographic_scope_code,temporal_scope_raw,temporal_scope_code,population_raw,population_code
gonen2004,Results,v0.2.0-alpha,"""anterior position of cervix""",cervix_position_anterior [UNVERIFIED],No,"""successful VBAC""",vbac_success,"""Anterior 79 (90.8%) [...] 3.0 (1.2–7.0), p=0.035""",Yes,Subject→Object,Positive,"""at the onset of labor""",Temporal,"""significantly associated""",Asserted,"""[FLAG] novel subject code: cervix_position_anterior.""","""OR 3.0 (1.2–7.0), p=0.035""",odds ratio,3.0,95% CI,1.2-7.0,Original to this study,,"""Univariate logistic regression""",Statistical modelling,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS""",Human
gonen2004,Results,v0.2.0-alpha,"""station of the fetal head""",station_at_admission,No,"""successful VBAC""",vbac_success,"""Station −1 and below 25 (96.2%) [...] 8.1 (1.1–62.1), p=0.013""",Yes,Subject→Object,Positive,"""at the onset of labor; station −1 and below vs −3 and above""",Temporal,"""significantly associated""",Asserted,,"""OR 8.1 (1.1–62.1), p=0.013""",odds ratio,8.1,95% CI,1.1-62.1,Original to this study,,"""Univariate logistic regression""",Statistical modelling,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS""",Human
gonen2004,Results,v0.2.0-alpha,"""cervical dilation > 4 cm at the time of ROM""",cervical_dilation_at_rom [UNVERIFIED],No,"""successful VBAC""",vbac_success,"""cervical dilation > 4 cm at the time of ROM (OR, 2.6; 95% CI, 1.3 to 5.2)""",Yes,Subject→Object,Positive,"""multivariate model of during-labour variables""",Temporal,"""significantly associated""",Asserted,"""[FLAG] novel subject code: cervical_dilation_at_rom.""","""OR, 2.6; 95% CI, 1.3 to 5.2""",odds ratio,2.6,95% CI,1.3-5.2,Original to this study,,"""Multiple stepwise logistic regression""",Statistical modelling,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS""",Human
gonen2004,Results,v0.2.0-alpha,"""epidural analgesia""",epidural_analgesia,No,"""successful VBAC""",vbac_success,"""the absence of epidural analgesia (OR, 5.9; 95% CI, 2.7 to 12.6)""",Yes,Subject→Object,Negative,"""during labour""",Temporal,"""significantly associated""",Asserted,"""Effect framed as 'absence of epidural' associated with success; coded as Negative for epidural→success.""","""OR, 5.9; 95% CI, 2.7 to 12.6""",odds ratio,5.9,95% CI,2.7-12.6,Original to this study,,"""Multiple stepwise logistic regression""",Statistical modelling,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS""",Human
gonen2004,Results,v0.2.0-alpha,"""augmentation with oxytocin""",labour_augmentation,No,"""successful VBAC""",vbac_success,"""Augmentation with oxytocin [...] 3.5 (1.9–6.2), p<0.001""",Yes,Subject→Object,Negative,"""during labour""",Temporal,"""significantly associated""",Asserted,"""Reported as no-augmentation vs augmentation; coded as augmentation→success Negative.""","""OR 3.5 (1.9–6.2), p<0.001""",odds ratio,3.5,95% CI,1.9-6.2,Original to this study,,"""Univariate logistic regression""",Statistical modelling,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS""",Human
gonen2004,Results,v0.2.0-alpha,"""duration of first stage of labor""",duration_first_stage [UNVERIFIED],No,"""successful VBAC""",vbac_success,"""Duration of first stage (h), mean (SD) 7.5 (5.3) vs 9.8 (6.7), OR 0.9 (0.9–1.0), p=0.014""",Yes,Subject→Object,Negative,"""during labour""",Temporal,"""significantly associated""",Asserted,"""[FLAG] novel subject code: duration_first_stage.""","""OR 0.9 (0.9–1.0), p=0.014""",odds ratio per hour,0.9,95% CI,0.9-1.0,Original to this study,,"""Univariate logistic regression""",Statistical modelling,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS""",Human
gonen2004,Results,v0.2.0-alpha,"""induction of labor""",induction_of_labour,No,"""successful VBAC""",vbac_success,"""Induction of labor [...] NS [...] 2.0 (0.9–4.3)""",Uncertain,Subject→Object,Indeterminate,"""at the onset of labor; non-significant univariate finding""",Unconditional,"""NS""",Possible,"""Non-significant finding reported.""","""OR 2.0 (0.9–4.3), NS""",odds ratio,2.0,95% CI,0.9-4.3,Original to this study,,"""Univariate logistic regression""",Statistical modelling,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS""",Human
gonen2004,Results,v0.2.0-alpha,"""maternal age""",maternal_age,No,"""successful VBAC""",vbac_success,"""Age (y), mean (SD) 31.1 (4.8) vs 30.4 (4.1), p=0.292""",No,Subject→Object,Indeterminate,"""univariate at first prenatal visit""",Unconditional,"""not significant""",Possible,"""Reported as non-significant.""","""p=0.292""",p-value only,Not reported,Not reported,Not reported,Original to this study,,"""Univariate t-test""",Statistical modelling,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS""",Human
gonen2004,Discussion,v0.2.0-alpha,"""previous failure to progress""",prior_caesarean_indication_recurring,No,"""probability of VBAC""",vbac_success,"""both previous failure to progress and lack of prior vaginal birth were associated with decreased probability of VBAC""",Yes,Subject→Object,Negative,"""patients with prior cesarean""",Unconditional,"""associated""",Probable,"""Cited finding; reproduces consistency with this paper's results.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Troyer LR, Parisi VM. Am J Obstet Gynecol 1992;167:1099–1104""","""Cohort analysis of 264 labors""",Statistical modelling,Association,"""United States [not specified]""",Country,"""prior to 1992""",snapshot,"""264 labors in patients with prior cesarean""",Human
gonen2004,Introduction,v0.2.0-alpha,"""oxytocin or prostaglandins""",oxytocin_use,No,"""maternal risk with vaginal birth after CS""",maternal_morbidity,"""Several studies have shown an increased maternal risk with vaginal birth after CS, especially with the use of oxytocin or prostaglandins""",Yes,Subject→Object,Positive,"""trial of vaginal birth after CS""",Population-specific,"""have shown""",Probable,"""Cited; covers both oxytocin and prostaglandins.""",Not reported,narrative only,Not reported,Not reported,Not reported,Synthesised from multiple sources,"""Lyndon-Rochele M et al. N Engl J Med 2001;345:3–8; McMahon MJ et al. N Engl J Med 1996;335:689–695""","""Cited cohort/observational studies""",Review,Association,"""Multiple settings""",Country,"""Not reported""",Not reported,"""Women with prior cesarean""",Human
gonen2004,Introduction,v0.2.0-alpha,"""failed trial of VBAC""",tolac_failure,No,"""maternal and neonatal morbidity""",maternal_morbidity,"""repeat CS after a failed trial of VBAC carry a much higher maternal and neonatal morbidity compared with elective CS""",Yes,Subject→Object,Positive,"""compared with elective CS""",Unconditional,"""concluded""",Probable,,Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""McMahon MJ, Luther ER, Bowes WA, Olshan AF. N Engl J Med 1996;335:689–695""","""Cited cohort comparison""",Observation,Controlled comparison,"""Canada / multi-centre, not specified""",Country,"""Not reported""",Not reported,"""Women with prior cesarean""",Human
gonen2004,Results,v0.2.0-alpha,"""uterine rupture""",uterine_rupture,Yes,,,"""There were no cases of uterine rupture.""",No,Indeterminate,Indeterminate,"""in 339 trials of labour after one prior low-transverse CS""",Population-specific,"""no cases""",Asserted,"""subject_trend_only=Yes: paper reports zero uterine ruptures in this cohort without specifying a predictor relationship.""",Not reported,count,0,Not reported,Not reported,Original to this study,,"""Retrospective cohort""",Observation,Association,"""Bnai Zion Medical Center, Haifa, Israel""",Country,"""deliveries during the year 2000""",snapshot,"""339 parturients with one previous low-transverse CS who underwent a trial of VBAC""",Human
