paper_id,paper_section,version,subject_raw,subject_code,subject_trend_only,object_raw,object_code,rel_raw,rel_exists,rel_direction,rel_valence,rel_conditionality_raw,rel_conditionality_code,rel_uncertainty_raw,rel_uncertainty_code,rel_exists_note,effect_raw,effect_metric,effect_magnitude,effect_error_metric,effect_error_magnitude,source_locus,source_citation_raw,method_raw,method_type,causal_inference_level,geographic_scope_raw,geographic_scope_code,temporal_scope_raw,temporal_scope_code,population_raw,population_code
tarras-wahlberg2001,Introduction,v0.2.0-alpha,"gold mining",mercury_contaminated_tailings,No,"metal-rich tailings pollution",aquatic_mercury_pollution," In 1999, an inventory of the area estimated that the solid component of tailings that escaped to rivers amounted to a total of approximately 160 000 tons of material (SGAB-Prodeminca, 2000). Approximately 33 000 tons were found to be associated with slurries laden with mercury and metals which are discharged from milling and amalgamation activities. The remaining 127 000 tons were associated with metal and cyanide rich slurries discharged from cyanidation plants (SGAB-Prodeminca, 2000).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Discussion,v0.2.0-alpha,"gold mining",cyanide_use,No,"cyanide pollution",cyanide_pollution,"The tailings slurries discharged by the cyanidation plants contain both free cyanide and various metal cyanide complexes. Downstream of these discharges, the concentrations of total cyanide, and free cyanide were found to exceed environmental criteria for the protection of aquatic life (Table 3). ",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Discussion,v0.2.0-alpha,"gold mining",cyanide_use,No,"cyanide pollution",cyanide_pollution,"The tailings slurries discharged by the cyanidation plants contain both free cyanide and various metal cyanide complexes. Downstream of these discharges, the concentrations of total cyanide, and free cyanide were found to exceed environmental criteria for the protection of aquatic life (Table 3). ",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Discussion,v0.2.0-alpha,"metal-rich tailings pollution",aquatic_mercury_pollution,No,"metal bio-accumulation in invertebrates",mercury_bio_accumulation,"Analyses of the metal content of biota in contaminated rivers that still support some life showed that mechanisms exist for the uptake of metals, including mercury, although the extent of metal uptake was species specific. The predatory larvae of the dobson fly (family Corydalidae) was fairly common in areas affected by mining contamination. Metal contents in these larvae were found to be highly elevated (Table 8). The ratio of the mean metal levels in larvae collected in areas affected by contaminant discharges over larvae from background sites suggests moderate elevation for zinc and mercury (3.2 and 4.7), through severe elevation for cadmium and copper (12 and 15), to extreme elevation for lead (65) (Fig. 5). All these differences in mean metal levels between the two different types of sites mentioned are statistically significant (Mann Whitney U test, P<0.01). Metals may occur in particles adsorbed onto organisms, or be contained in particles in an animal's gut. The possibility of this being a contributing cause for the elevated metal levels found in larvae was investigated by analysing two larvae from the Amarillo river (PU-2), which were rinsed and kept alive in distilled water for 24 h (Table 8). The high metal contents of this composite sample, although somewhat lower than the mean for other exposed larvae, confirms that metals were incorporated in larvae tissue.",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Discussion,v0.2.0-alpha,"mercury pollution",mercury_use,No,"methyl-mercury in water",aquatic_mercury_pollution,"Elemental mercury is relatively harmless. If ingested, it will be excreted by both humans and biota. However, in aquatic systems, elemental mercury may be transformed into toxic methyl-mercury, which is directly bioavailable and often bioaccumulates in high trophic levels. The transformation of elemental mercury into methyl-mercury is still poorly understood, although it is thought to be a biological process that occurs in sediment and which may be facilitated by anoxic conditions and the presence of organic matter (Meech et al., 1998). Furthermore, work performed in the Amazon basin has indicated that mercury methylation is most likely to occur in so called ‘dark water ecosystems’: waters with low pH, low conductivity and high fulvic and humic acid contents. The fast flowing rivers of the upper Puyango catchment area are neutral or slightly alkaline and do not include areas where anoxic and organic rich sediment may be deposited. The waters are not obviously enriched in humic/fulvic substances. Nevertheless, mercury is found in significantly elevated levels in dobson fly larvae and fish, indicating that the methylation of mercury is occurring in the Puyango river system (Table 8, Table 9).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Discussion,v0.2.0-alpha,"methyl-mercury in water",aquatic_mercury_pollution,No,"mercury bioaccumulation",mercury_bio_accumulation,"Elemental mercury is relatively harmless. If ingested, it will be excreted by both humans and biota. However, in aquatic systems, elemental mercury may be transformed into toxic methyl-mercury, which is directly bioavailable and often bioaccumulates in high trophic levels. The transformation of elemental mercury into methyl-mercury is still poorly understood, although it is thought to be a biological process that occurs in sediment and which may be facilitated by anoxic conditions and the presence of organic matter (Meech et al., 1998). Furthermore, work performed in the Amazon basin has indicated that mercury methylation is most likely to occur in so called ‘dark water ecosystems’: waters with low pH, low conductivity and high fulvic and humic acid contents. The fast flowing rivers of the upper Puyango catchment area are neutral or slightly alkaline and do not include areas where anoxic and organic rich sediment may be deposited. The waters are not obviously enriched in humic/fulvic substances. Nevertheless, mercury is found in significantly elevated levels in dobson fly larvae and fish, indicating that the methylation of mercury is occurring in the Puyango river system (Table 8, Table 9).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Discussion,v0.2.0-alpha,"gold mining",gold_mining,No,"cyanide pollution",cyanide_use,"The research presented in this paper shows that gold mining in the Portovelo-Zaruma mining district is severely impacting water quality and aquatic ecosystems in the Puyango river catchment. Although the mining and processing activities are small in scale, the poor management of tailings, mercury and cyanide ensures that the impacts are both severe and geographically extensive, reaching at least 160 km downstream of the mining district.",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Discussion,v0.2.0-alpha,"gold mining",cyanide_use,No,"metal-rich tailings pollution",cyanide_pollution,"The research presented in this paper shows that gold mining in the Portovelo-Zaruma mining district is severely impacting water quality and aquatic ecosystems in the Puyango river catchment. Although the mining and processing activities are small in scale, the poor management of tailings, mercury and cyanide ensures that the impacts are both severe and geographically extensive, reaching at least 160 km downstream of the mining district.",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Discussion,v0.2.0-alpha,"gold mining",mercury_use,No,"cyanide pollution",aquatic_mercury_pollution,"The research presented in this paper shows that gold mining in the Portovelo-Zaruma mining district is severely impacting water quality and aquatic ecosystems in the Puyango river catchment. Although the mining and processing activities are small in scale, the poor management of tailings, mercury and cyanide ensures that the impacts are both severe and geographically extensive, reaching at least 160 km downstream of the mining district.",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
tarras-wahlberg2001,Abstract,v0.2.0-alpha,"gold mining",mercury_use,No,"metal-rich tailings pollution",aquatic_mercury_pollution,"Gold mining in the Portovelo-Zaruma district in southern Ecuador is causing considerable environmental impacts; the most important ones are related to the discharge of cyanide, mercury and metal rich tailings into rivers of the Puyango catchment area. Cyanide and metal levels in rivers regularly exceed environmental quality criteria.",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"River sampling (water, sediment, biota) downstream of ASGM",Observation,Association,"Ecuador, Portovelo-Zaruma district in southern Ecuador",Country,"late 1990s sampling",snapshot,"Ecuador, Portovelo-Zaruma district in southern Ecuador; Informal / ASGM",Aquatic ecosystem
