paper_id,paper_section,version,subject_raw,subject_code,subject_trend_only,object_raw,object_code,rel_raw,rel_exists,rel_direction,rel_valence,rel_conditionality_raw,rel_conditionality_code,rel_uncertainty_raw,rel_uncertainty_code,rel_exists_note,effect_raw,effect_metric,effect_magnitude,effect_error_metric,effect_error_magnitude,source_locus,source_citation_raw,method_raw,method_type,causal_inference_level,geographic_scope_raw,geographic_scope_code,temporal_scope_raw,temporal_scope_code,population_raw,population_code
asner2016,Introduction,v0.2.0-alpha,"miner ogranization",mining_lobbies,No,"enforcement",enforcement_and_other_barriers_to_entry,"Fourth, social and economic pressure to prospect for gold has led to increased organization among miners, supported by local and regional political leaders, which has protected miner activities (Fraser 2009).",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Introduction,v0.2.0-alpha,"enforcement",enforcement_and_other_barriers_to_entry,No,"gold mining",gold_mining,"In response to forest losses and associated social and economic problems, the Peruvian government repeatedly carried out operations around the region to remove miners and destroy their equipment (Defensoría_del_Pueblo 2014, Gardner 2012).",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Introduction,v0.2.0-alpha,"legal regulation",legal_regulation,No,"enforcement",enforcement_and_other_barriers_to_entry,"The government also announced numerous legal decrees in 2012 that set in motion actions to regulate the importation and trafficking of gold mining supplies including mercury and fuel (Peru 2012a, Peru 2012b, Peru 2012c, Peru 2012d, Peru 2012e, Peru 2012f, Peru 2012g, Peru 2012h, Peru 2012i).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Results,v0.2.0-alpha,"gold mining",gold_mining,No,"deforestation",deforestation_and_forest_degradation,"The maps of gold mining activities revealed extensive and temporally progressive forest loss throughout the region (figure 1).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Results,v0.2.0-alpha,"gold mining",gold_mining,No,"protected area encroachment",protected_areas,"Critically, however, the protected area underwent a 37% increase in mining-related forest loss since 2012, at a 4 year average rate of 51+12 ha yr−1. As of October 2016, a total of 521 ha of forest have been lost to gold mining within the Reserve.",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Results,v0.2.0-alpha,"protected area encroachment",protected_areas,No,"deforestation",deforestation_and_forest_degradation,"Critically, however, the protected area underwent a 37% increase in mining-related forest loss since 2012, at a 4 year average rate of 51+12 ha yr−1. As of October 2016, a total of 521 ha of forest have been lost to gold mining within the Reserve.",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Discussion,v0.2.0-alpha,"mine creation",gold_mining,No,"deforestation",deforestation_and_forest_degradation,"Informal gold mining removes all forest species and the organic soil horizons underlying them (Malm 1998, Swenson et al 2011), and it leads to waters polluted by mercury-laden sediment, both within mining sites and suspended in rivers downstream (Limbong et al 2003).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Discussion,v0.2.0-alpha,"gold mining",gold_mining,No,"soil excavation",soil_excavation_and_erosion,"Informal gold mining removes all forest species and the organic soil horizons underlying them (Malm 1998, Swenson et al 2011), and it leads to waters polluted by mercury-laden sediment, both within mining sites and suspended in rivers downstream (Limbong et al 2003).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Discussion,v0.2.0-alpha,"mercury use",mercury_use,No,"water pollution with mercury-laden sediment",aquatic_mercury_pollution,"Informal gold mining removes all forest species and the organic soil horizons underlying them (Malm 1998, Swenson et al 2011), and it leads to waters polluted by mercury-laden sediment, both within mining sites and suspended in rivers downstream (Limbong et al 2003).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Aquatic ecosystem
asner2016,Discussion,v0.2.0-alpha,"miner ogranization",miner_organization,No,"enforcement",enforcement_and_other_barriers_to_entry,"Based on Law No. 29815, a series of measures issued by the government in 2012 established illegal mining offenses, and initiated the fight against money laundering and other crimes related to illegal mining (Peru 2012a, Peru 2012g, Peru 2012h). Interdictions were also established to enhance control of illegal mining (Peru 2012i). A national strategy for the interdiction for illegal mining has as its main goal to prioritize interdiction zones, among which is the buffer zone of the Tambopata National Reserve. Additionally, the 2012 legal measures included the control of the distribution, transport and commercialization of chemical inputs and equipment used for gold mining, especially mercury, potassium cyanide and sodium cyanide that damages human health and the environment (Peru 2012d, Peru 2012e). However, despite the interdictions that are said to have eradicated 90% of miners in the buffer zone in 2012–2013, which was apparent in our mapping results (figures 3 and 4(b)), a fast recovery of capacity by the miners to return to or look for new mining areas including the Tambopata",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"[2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Discussion,v0.2.0-alpha,"enforcement",enforcement_and_other_barriers_to_entry,No,"mining operation",gold_mining,"Based on Law No. 29815, a series of measures issued by the government in 2012 established illegal mining offenses, and initiated the fight against money laundering and other crimes related to illegal mining (Peru 2012a, Peru 2012g, Peru 2012h). Interdictions were also established to enhance control of illegal mining (Peru 2012i). A national strategy for the interdiction for illegal mining has as its main goal to prioritize interdiction zones, among which is the buffer zone of the Tambopata National Reserve. Additionally, the 2012 legal measures included the control of the distribution, transport and commercialization of chemical inputs and equipment used for gold mining, especially mercury, potassium cyanide and sodium cyanide that damages human health and the environment (Peru 2012d, Peru 2012e). However, despite the interdictions that are said to have eradicated 90% of miners in the buffer zone in 2012–2013, which was apparent in our mapping results (figures 3 and 4(b)), a fast recovery of capacity by the miners to return to or look for new mining areas including the Tambopata",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Probable,"But the enforcement effect is fleeting; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Discussion,v0.2.0-alpha,"higher gold prices",gold_prices,No,"gold mining",gold_mining,"Given the limited length of the timeseries thus far, we found it difficult to assess causality behind the inter-annual fluctuations in gold mining expansion. However, reported gold market prices are correlated with mining rates on interannual timescales (R2 = 0.43; p < 0.05).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"Correlational; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
asner2016,Discussion,v0.2.0-alpha,"gold mining",soil_excavation_and_erosion,No,"long-term degradation",barren_land,"There are also no known examples of large-scale restoration successes on previously mined landscapes (Román-Dañobeytia et al 2015).",Yes,Subject→Object,Positive,"Informal / ASGM",Population-specific,,Probable,"Note lack of restoration success; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Terrestrial ecosystem
asner2016,Discussion,v0.2.0-alpha,"informality",informality,No,"enforcement",enforcement_and_other_barriers_to_entry,"The problem with the enforcement of anti-mining laws rests in the clandestine and nomadic nature of gold mining activities.",Yes,Subject→Object,Negative,"Informal / ASGM",Population-specific,,Possible,"Maybe should be coded as 'enforcement efficacy' not 'enforcement'?; [2022-migration] derived from prior manual coding workbook",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"Cumulative remote-sensing forest-loss mapping (Landsat) + multi-period overlay",Statistical modelling,Association,"Peru, Madre de Dios",Country,"1985-2017 cumulative",multi-year,"Peru, Madre de Dios; Informal / ASGM",Human
